query,rank,id,articleType,subCategory,masterCategory,baseColour,gender,usage,productDisplayName,image_path,similarity,mode
509.png,5,12736,Socks,Socks,Accessories,Grey,Unisex,Sports,Nike Kids Sport Hi Quarter Pack of 3 Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\12736.jpg,0.5952,crop
509.png,6,31244,Tshirts,Topwear,Apparel,Green,Men,Casual,Puma Men Drone Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31244.jpg,0.5923,crop
509.png,7,32170,Socks,Socks,Accessories,Pink,Women,Casual,Playboy Women Pink Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\32170.jpg,0.5896,crop
509.png,8,51038,Briefs,Innerwear,Apparel,Lavender,Women,Casual,Enamor Women Lupine Coloured Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\51038.jpg,0.5709,crop
600_google-pattern-socks.jpg,1,8503,Socks,Socks,Accessories,White,Unisex,Sports,Nike Unisex China Swsh Ct White Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\8503.jpg,0.7474,crop
600_google-pattern-socks.jpg,2,6704,Socks,Socks,Accessories,White,Women,Sports,Nike Women's Nsw Wmns Ctn White Pink Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\6704.jpg,0.7425,crop
600_google-pattern-socks.jpg,3,12737,Socks,Socks,Accessories,White,Women,Sports,Nike Women Sports White Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\12737.jpg,0.7182,crop
600_google-pattern-socks.jpg,4,9355,Socks,Socks,Accessories,White,Men,Casual,Puma Men Sport Pack of 3 White Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\9355.jpg,0.71,crop
600_google-pattern-socks.jpg,5,29115,Socks,Socks,Accessories,White,Men,Casual,Puma Men Foundation Quarters White Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\29115.jpg,0.7044,crop
600_google-pattern-socks.jpg,6,50400,Watches,Watches,Accessories,Steel,Women,Casual,Miss Sixty Silver Dial Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50400.jpg,0.7008,crop
600_google-pattern-socks.jpg,7,37658,Socks,Socks,Accessories,White,Men,Casual,Playboy Men White Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37658.jpg,0.6926,crop
600_google-pattern-socks.jpg,8,49990,Socks,Socks,Accessories,White,Men,Sports,Hanes Men Pack Of 3 White Cushion Max Crew Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49990.jpg,0.6883,crop
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,1,32373,Watches,Watches,Accessories,White,Women,Casual,Q&Q Women White Dial Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\32373.jpg,0.6657,crop
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,2,36753,Clothing Set,Apparel Set,Apparel,Blue,Girls,Casual,Little Miss Girls Chatterbox Blue Clothing Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36753.jpg,0.6591,crop
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,3,49886,Watches,Watches,Accessories,White,Unisex,Casual,Q&Q Kids Unisex White Dial Analog Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49886.jpg,0.6588,crop
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,4,1558,Water Bottle,Water Bottle,Accessories,Blue,Unisex,Sports,Quechua Easy-to-Carry Blue Water Bottle,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1558.jpg,0.6525,crop
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,5,27223,Dresses,Dress,Apparel,Blue,Women,Casual,Doodle Kids Girl Printed Blue Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\27223.jpg,0.6512,crop
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,6,2712,Dresses,Dress,Apparel,Blue,Girls,Casual,Disney Kids Girl's Halter Neck Blue Kidswear,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\2712.jpg,0.6482,crop
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,7,40148,Dresses,Dress,Apparel,Blue,Girls,Casual,Gini and Jony Girls Play Suit Blue Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\40148.jpg,0.6411,crop
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,8,4931,Dresses,Dress,Apparel,Blue,Women,Casual,Gini and Jony Girl's Valerie Blue White Kidswear,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4931.jpg,0.6397,crop
Collier_ruban_or_vermeil_2.webp,1,28887,Briefs,Innerwear,Apparel,Skin,Women,Casual,Enamor Women Beige Low-Rise Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\28887.jpg,0.6851,crop
Collier_ruban_or_vermeil_2.webp,2,49086,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultrafine Compact Powder 01,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49086.jpg,0.6769,crop
Collier_ruban_or_vermeil_2.webp,3,49095,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultra Fine Compact Powder 02,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49095.jpg,0.676,crop
Collier_ruban_or_vermeil_2.webp,4,49096,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultrafine Compact Powder 07,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49096.jpg,0.6753,crop
Collier_ruban_or_vermeil_2.webp,5,28891,Briefs,Innerwear,Apparel,Skin,Women,Casual,Enamor Women Beige Regular-Rise Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\28891.jpg,0.6752,crop
Collier_ruban_or_vermeil_2.webp,6,49099,Foundation and Primer,Makeup,Personal Care,Skin,Women,Casual,Deborah 24 Ore Perfect Foundation Apricot 4,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49099.jpg,0.6684,crop
Collier_ruban_or_vermeil_2.webp,7,49097,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultrafine Compact Powder 08,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49097.jpg,0.667,crop
Collier_ruban_or_vermeil_2.webp,8,49109,Foundation and Primer,Makeup,Personal Care,Skin,Women,Casual,Deborah Age Reset Anti Ageing Foundation 01,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49109.jpg,0.6624,crop
d8ff992811e561202194328c9562a843.jpg,1,30533,Bra,Innerwear,Apparel,Black,Women,Casual,Lovable Cotton Essensuals Black Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30533.jpg,0.6159,crop
d8ff992811e561202194328c9562a843.jpg,2,50000,Bra,Innerwear,Apparel,Black,Women,Sports,Hanes Women Black Cotton Stretch Racer Back Sports Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50000.jpg,0.6148,crop
d8ff992811e561202194328c9562a843.jpg,3,30528,Bra,Innerwear,Apparel,Black,Women,Casual,Lovable Cotton Essensuals Black Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30528.jpg,0.6086,crop
d8ff992811e561202194328c9562a843.jpg,4,21610,Bra,Innerwear,Apparel,Black,Women,Casual,Enamor Women Smooth Black Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21610.jpg,0.5959,crop
d8ff992811e561202194328c9562a843.jpg,5,27402,Bra,Innerwear,Apparel,Black,Women,Casual,Jockey Essence Jane Black Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\27402.jpg,0.5953,crop
d8ff992811e561202194328c9562a843.jpg,6,27502,Bra,Innerwear,Apparel,Black,Women,Casual,Jockey Black Moulded Cami Bra SS12,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\27502.jpg,0.5925,crop
d8ff992811e561202194328c9562a843.jpg,7,50012,Bra,Innerwear,Apparel,Black,Women,Sports,Hanes Women Black Cotton Stretch Moulded Cup Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50012.jpg,0.5915,crop
d8ff992811e561202194328c9562a843.jpg,8,30529,Bra,Innerwear,Apparel,Skin,Women,Casual,Lovable Cotton Essensuals Skin Coloured Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30529.jpg,0.5874,crop
giay-local-brand-viet-nam_b140845b-6e68-45f7-af85-4c504c4d1571.webp,1,30269,Sunglasses,Eyewear,Accessories,Brown,Men,Casual,Speedo Men Sheet Sunglasses,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30269.jpg,0.6638,crop
giay-local-brand-viet-nam_b140845b-6e68-45f7-af85-4c504c4d1571.webp,2,51700,Sunglasses,Eyewear,Accessories,Gold,Unisex,Casual,Van Heusen Unisex Brown Aviator Sunglasses VH217-C1,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\51700.jpg,0.6528,crop
giay-local-brand-viet-nam_b140845b-6e68-45f7-af85-4c504c4d1571.webp,3,40171,Sunglasses,Eyewear,Accessories,Black,Men,Casual,Fastrack Men Black UV Protected Sporty Wrap Sunglasses,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\40171.jpg,0.6296,crop
giay-local-brand-viet-nam_b140845b-6e68-45f7-af85-4c504c4d1571.webp,4,51707,Sunglasses,Eyewear,Accessories,Grey,Men,Casual,Van Heusen Men Grey Sunglasses,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\51707.jpg,0.6187,crop
giay-local-brand-viet-nam_b140845b-6e68-45f7-af85-4c504c4d1571.webp,5,21359,Sunglasses,Eyewear,Accessories,Brown,Women,Casual,Van Heusen Women Brown Printed Oversized Sunglasses VH203-C3,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21359.jpg,0.6161,crop
giay-local-brand-viet-nam_b140845b-6e68-45f7-af85-4c504c4d1571.webp,6,51702,Sunglasses,Eyewear,Accessories,Grey,Unisex,Casual,Van Heusen Unisex Sunglasses VH220-C3,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\51702.jpg,0.615,crop
giay-local-brand-viet-nam_b140845b-6e68-45f7-af85-4c504c4d1571.webp,7,51666,Sunglasses,Eyewear,Accessories,Grey,Men,Casual,Louis Philippe Men Aviator Sunglasses LP218-C2,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\51666.jpg,0.6128,crop
giay-local-brand-viet-nam_b140845b-6e68-45f7-af85-4c504c4d1571.webp,8,9357,Socks,Socks,Accessories,White,Men,Casual,Puma Men Sport Pack of 3 Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\9357.jpg,0.6107,crop
images (1).jpg,1,45086,Night suits,Loungewear and Nightwear,Apparel,Pink,Women,Casual,Bwitch Pink Orchid Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\45086.jpg,0.7191,crop
images (1).jpg,2,43470,Night suits,Loungewear and Nightwear,Apparel,White,Women,Casual,SDL by Sweet Dreams Women White Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43470.jpg,0.6737,crop
images (1).jpg,3,43468,Night suits,Loungewear and Nightwear,Apparel,Pink,Women,Casual,SDL by Sweet Dreams Women Pink Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43468.jpg,0.6685,crop
images (1).jpg,4,36269,Night suits,Loungewear and Nightwear,Apparel,White,Women,Casual,SDL by Sweet Dreams Women White & Pink Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36269.jpg,0.665,crop
images (1).jpg,5,49784,Night suits,Loungewear and Nightwear,Apparel,White,Women,Casual,Little Miss Intimates White Printed Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49784.jpg,0.6643,crop
images (1).jpg,6,36284,Night suits,Loungewear and Nightwear,Apparel,Pink,Women,Casual,SDL by Sweet Dreams Women Pink & Purple Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36284.jpg,0.6474,crop
images (1).jpg,7,36290,Night suits,Loungewear and Nightwear,Apparel,Grey,Women,Casual,SDL by Sweet Dreams Women Grey & Green Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36290.jpg,0.6448,crop
images (1).jpg,8,49779,Night suits,Loungewear and Nightwear,Apparel,White,Women,Casual,Little Miss Intimates White Printed Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49779.jpg,0.6444,crop
images (2).jpg,1,14600,Socks,Socks,Accessories,White,Men,Casual,United Colors of Benetton Men Pack of 2 White Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\14600.jpg,0.7036,crop
images (2).jpg,2,9961,Tshirts,Topwear,Apparel,White,Men,Sports,Nike Men Medals Crew White T-Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\9961.jpg,0.6266,crop
images (2).jpg,3,45098,Briefs,Innerwear,Apparel,Pink,Women,Casual,Bwitch Fushia Pink Sapphire Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\45098.jpg,0.6232,crop
images (2).jpg,4,24655,Socks,Socks,Accessories,White,Men,Casual,ADIDAS Originals Men White Casual Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\24655.jpg,0.6204,crop
images (2).jpg,5,39405,Shirts,Topwear,Apparel,Lavender,Men,Smart Casual,U.S. Polo Assn. Men Lavender & White Striped Linen Tailored Fit Smart Casual Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\39405.jpg,0.6174,crop
images (2).jpg,6,14735,Shirts,Topwear,Apparel,White,Men,Formal,Arrow Men Stripes White Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\14735.jpg,0.6143,crop
images (2).jpg,7,43560,Socks,Socks,Accessories,White,Unisex,Casual,Puma Unisex Pack of 3 Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43560.jpg,0.6137,crop
images (2).jpg,8,50400,Watches,Watches,Accessories,Steel,Women,Casual,Miss Sixty Silver Dial Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50400.jpg,0.6117,crop
images (3).jpg,1,30477,Bra,Innerwear,Apparel,Beige,Women,Casual,Lovable Women Encircle Beige Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30477.jpg,0.6904,crop
images (3).jpg,2,27451,Bra,Innerwear,Apparel,Beige,Women,Casual,Jockey Essence Beige Full-Coverage Bra 1615,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\27451.jpg,0.6593,crop
images (3).jpg,3,50042,Bra,Innerwear,Apparel,Beige,Women,Casual,Hanes Women Beige Concealing Petals Underwire Moulded Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50042.jpg,0.6483,crop
images (3).jpg,4,27452,Bra,Innerwear,Apparel,White,Women,Casual,Jockey Essence White Solid Non-Wired Non-Padded Slim FIt Bra 1615,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\27452.jpg,0.6471,crop
images (3).jpg,5,27141,Bra,Innerwear,Apparel,Beige,Women,Casual,Miss-T Beige Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\27141.jpg,0.6454,crop
images (3).jpg,6,30483,Bra,Innerwear,Apparel,Cream,Women,Casual,Lovable Women Tease Yellow Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30483.jpg,0.6213,crop
images (3).jpg,7,50968,Bra,Innerwear,Apparel,White,Women,Casual,Enamor White Lift Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50968.jpg,0.6196,crop
images (3).jpg,8,50035,Bra,Innerwear,Apparel,White,Women,Casual,Hanes Women White Cotton Lined SoftCup Wirefree Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50035.jpg,0.6192,crop
images (4).jpg,1,27980,Briefs,Innerwear,Apparel,Black,Men,Casual,Jockey ZONE Men Zone Black Brief US14,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\27980.jpg,0.684,crop
images (4).jpg,2,18702,Briefs,Innerwear,Apparel,Blue,Men,Casual,Hanes Men Ultimate Blue Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18702.jpg,0.6819,crop
images (4).jpg,3,42816,Briefs,Innerwear,Apparel,Grey,Women,Casual,Little Miss Intimates Women Grey Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\42816.jpg,0.68,crop
images (4).jpg,4,15793,Briefs,Innerwear,Apparel,Navy Blue,Men,Casual,Facit Men Navy Blue Comfort Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\15793.jpg,0.6799,crop
images (4).jpg,5,18696,Briefs,Innerwear,Apparel,Black,Men,Casual,Hanes Men Black Ultimate Duo Dry Cotton Stretch Bikini Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18696.jpg,0.6784,crop
images (4).jpg,6,50623,Briefs,Innerwear,Apparel,Black,Men,Casual,Chromozome Men Black Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50623.jpg,0.6784,crop
images (4).jpg,7,31902,Briefs,Innerwear,Apparel,Black,Women,Casual,Heart 2 Heart Women Black Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31902.jpg,0.6736,crop
images (4).jpg,8,28086,Briefs,Innerwear,Apparel,Black,Men,Casual,Jockey GOLDEDN Men Black Briefs 4012,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\28086.jpg,0.6728,crop
images (5).jpg,1,45094,Briefs,Innerwear,Apparel,White,Women,Casual,Bw!tch White Spirit Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\45094.jpg,0.5825,crop
images (5).jpg,2,49761,Leggings,Bottomwear,Apparel,White,Women,Casual,Vishudh White Leggings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49761.jpg,0.5713,crop
images (5).jpg,3,50985,Briefs,Innerwear,Apparel,White,Women,Casual,Enamor Women White Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50985.jpg,0.5606,crop
images (5).jpg,4,31225,Tshirts,Topwear,Apparel,Black,Women,Casual,Puma Women Black Polo T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31225.jpg,0.5462,crop
images (5).jpg,5,51041,Briefs,Innerwear,Apparel,White,Women,Casual,Enamor Women Ivory Coloured Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\51041.jpg,0.5406,crop
images (5).jpg,6,49086,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultrafine Compact Powder 01,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49086.jpg,0.5304,crop
images (5).jpg,7,49096,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultrafine Compact Powder 07,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49096.jpg,0.5285,crop
images (5).jpg,8,49095,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultra Fine Compact Powder 02,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49095.jpg,0.5279,crop
images (6).jpg,1,51031,Bra,Innerwear,Apparel,White,Women,Casual,Enamor White Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\51031.jpg,0.7304,crop
images (6).jpg,2,30480,Bra,Innerwear,Apparel,Pink,Women,Casual,Lovable Women Tease Pink Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30480.jpg,0.7158,crop
images (6).jpg,3,50976,Bra,Innerwear,Apparel,Pink,Women,Casual,Enamor Petal Pink Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50976.jpg,0.6988,crop
images (6).jpg,4,30463,Bra,Innerwear,Apparel,Pink,Women,Casual,Lovable Women All Day Long Pink Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30463.jpg,0.6976,crop
images (6).jpg,5,27129,Bra,Innerwear,Apparel,White,Women,Casual,Miss-T White Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\27129.jpg,0.6813,crop
images (6).jpg,6,27449,Bra,Innerwear,Apparel,Pink,Women,Casual,Jockey Essence Pink Full-Coverage Slim Fit Bra 1615-0105,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\27449.jpg,0.6809,crop
images (6).jpg,7,30483,Bra,Innerwear,Apparel,Cream,Women,Casual,Lovable Women Tease Yellow Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30483.jpg,0.6801,crop
images (6).jpg,8,21629,Bra,Innerwear,Apparel,White,Women,Casual,Enamor Women Lift White Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21629.jpg,0.6773,crop
images.jpg,1,1917,Casual Shoes,Shoes,Footwear,White,Men,Casual,Puma Men White Sneakers,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\1917.jpg,0.6366,crop
images.jpg,2,5408,Sports Shoes,Shoes,Footwear,Blue,Unisex,Sports,Quechua Wayta Jr Blue,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\5408.jpg,0.6216,crop
images.jpg,3,45098,Briefs,Innerwear,Apparel,Pink,Women,Casual,Bwitch Fushia Pink Sapphire Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\45098.jpg,0.6084,crop
images.jpg,4,4453,Caps,Headwear,Accessories,White,Unisex,Casual,Nike Unisex Rodger Federer White Grey Red Cap,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4453.jpg,0.6028,crop
images.jpg,5,50968,Bra,Innerwear,Apparel,White,Women,Casual,Enamor White Lift Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50968.jpg,0.6026,crop
images.jpg,6,16016,Scarves,Scarves,Accessories,White,Men,Casual,Turtle Check Men White Scarf,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\16016.jpg,0.6,crop
