id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,id_str,md5,split_group
30465,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Lovable Women All Day Long Black Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30465.jpg,30465,a0319a9146ccfbcb35606de898fb5b18,23452
30466,Women,Apparel,Innerwear,Bra,Pink,Summer,2014,Casual,Lovable Women All Day Long Pink Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30466.jpg,30466,9fefdd79d4c053233a174dfc243655eb,23453
30467,Women,Apparel,Innerwear,Bra,White,Summer,2014,Casual,Lovable Women All Day Long White Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30467.jpg,30467,61d131090e3fb2730e242bc4ecf2cc65,23454
30468,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Lovable Women All Day Long Black Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30468.jpg,30468,056ebed1762646809d33d39f160e3d2e,23452
30469,Women,Apparel,Innerwear,Bra,White,Summer,2014,Casual,Lovable Women All Day Long White Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30469.jpg,30469,984baa92b1ee590ae9b83a7a56b523af,23454
30472,Women,Apparel,Innerwear,Bra,Black,Summer,2015,Casual,Lovable Black All Day Long Bra L0296,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30472.jpg,30472,e096ba97ceba677025228591d702ce2b,23457
30473,Women,Apparel,Innerwear,Bra,Beige,Summer,2014,Casual,Lovable Women All Day Long Beige Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30473.jpg,30473,0c346d7171e162a753f71fea9335e399,23458
30474,Women,Apparel,Innerwear,Bra,White,Summer,2014,Casual,Lovable Women All Day Long White Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30474.jpg,30474,cc681456bddc28407d92d94874517faf,23454
30475,Women,Apparel,Innerwear,Bra,Black,Summer,2015,Casual,Lovable Women Encircle Black Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30475.jpg,30475,e9b2a3617f246f7299e1e4478da3cd8a,23469
30476,Women,Apparel,Innerwear,Bra,Pink,Summer,2014,Casual,Lovable Women Encircle Pink Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30476.jpg,30476,e4be71711b2899ed5e2f8648ee9580f2,23461
30477,Women,Apparel,Innerwear,Bra,Beige,Summer,2014,Casual,Lovable Women Encircle Beige Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30477.jpg,30477,38130b5e08319274c93bd4e2f9f72f3e,23462
30478,Women,Apparel,Innerwear,Bra,White,Summer,2015,Casual,Lovable Women Encircle White Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30478.jpg,30478,01a0d85a6e1e81a5aefe5c695b527ad2,23470
30480,Women,Apparel,Innerwear,Bra,Pink,Summer,2014,Casual,Lovable Women Tease Pink Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30480.jpg,30480,dc3fab88965e4625f72b61b5003dfa55,23464
30483,Women,Apparel,Innerwear,Bra,Cream,Summer,2014,Casual,Lovable Women Tease Yellow Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30483.jpg,30483,7142d689040263f96d5053b80e1b3c25,23465
30484,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Lovable Women Fiona Black Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30484.jpg,30484,3d33ac366aaf3d534cff6d70fc157233,23466
30485,Women,Apparel,Innerwear,Bra,Beige,Summer,2014,Casual,Lovable Women Fiona Beige Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30485.jpg,30485,abb4e7447e666b852bc17fd2b94ef407,23473
30486,Women,Apparel,Innerwear,Bra,White,Summer,2012,Casual,Lovable Women Fiona White Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30486.jpg,30486,fb9477056721ba779ee476dc6656abea,23468
30487,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Lovable Women Encircle Black Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30487.jpg,30487,87cc635e91c6c15c154eee791bdd1193,23469
30488,Women,Apparel,Innerwear,Bra,White,Summer,2014,Casual,Lovable Women Encircle White Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30488.jpg,30488,7b3591f28a7634dedf393ad3ac3e81d6,23470
30493,Women,Apparel,Innerwear,Bra,Pink,Summer,2014,Casual,Lovable Women Fiona Rose Pink Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30493.jpg,30493,522f3bf1086c6631508f665a0096b8cd,23475
30494,Women,Apparel,Innerwear,Bra,Brown,Summer,2014,Casual,Lovable Women Fiona Brown Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30494.jpg,30494,a4d07004f34298a9c88c2b4b3c889b15,23476
30495,Women,Apparel,Innerwear,Bra,Beige,Summer,2014,Casual,Lovable Women Fiona Beige Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30495.jpg,30495,4037d2fe3295ad70d82be693391a4b3d,23473
30496,Women,Apparel,Innerwear,Bra,Purple,Summer,2014,Casual,Lovable Women Fiona Purple Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30496.jpg,30496,f1546f8c38832af6a4d54c3f7c9c0eb6,23478
30497,Women,Apparel,Innerwear,Bra,Pink,Summer,2014,Casual,Lovable Women Fiona Rose Pink Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30497.jpg,30497,628d05d53433dd8fa52747808fee0871,23475
30498,Women,Apparel,Innerwear,Bra,Brown,Summer,2012,Casual,Lovable Women Fiona Brown Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30498.jpg,30498,a3dfe765e1627eb9a8d156258e2185d8,23476
30499,Women,Apparel,Innerwear,Bra,Beige,Summer,2014,Casual,Lovable Women Fiona Beige Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30499.jpg,30499,e1f6e3ddf05d0ae2a84ef5e312e58cd8,23473
30500,Women,Apparel,Innerwear,Bra,Purple,Summer,2014,Casual,Lovable Women Fiona Purple Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30500.jpg,30500,3cfec289b5b8b8baaba0f5d5c60fd1dd,23478
30501,Women,Apparel,Innerwear,Bra,Purple,Summer,2014,Casual,Lovable Women Fiona Purple Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30501.jpg,30501,c6277cb89b32b68b470d99f923b473ca,23478
30505,Women,Apparel,Innerwear,Bra,White,Summer,2015,Casual,Lovable Women Momeez White Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30505.jpg,30505,cbb607e5b42730a6da89d14c6eade49b,23480
30508,Women,Apparel,Innerwear,Bra,Black,Summer,2017,Casual,Lovable Women Spice Black Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30508.jpg,30508,de9a233b210c9c898f04e7f5be52159e,23481
30509,Women,Apparel,Innerwear,Bra,Beige,Summer,2017,Casual,Lovable Women Spice Beige Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30509.jpg,30509,79d3d99a681f6c9cba1ce3cb14c5f6ca,23482
30510,Women,Apparel,Innerwear,Bra,White,Summer,2014,Casual,Lovable Women Spice White Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30510.jpg,30510,064242bda8bbac37461f31c10fd86661,23483
30514,Women,Apparel,Innerwear,Bra,Pink,Summer,2017,Casual,Lovable Women Spice Pink Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30514.jpg,30514,8740f860dabf0325a5ada1bede3a672d,23484
30515,Women,Apparel,Innerwear,Bra,Blue,Summer,2017,Casual,Lovable Women Spice Blue Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30515.jpg,30515,f89842e58985f862e3297b547099f867,23486
30517,Women,Apparel,Innerwear,Bra,Blue,Summer,2017,Casual,Lovable Women Spice Blue Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30517.jpg,30517,a3e649f90673f44b4822dc8c2de3335e,23486
30525,Women,Apparel,Innerwear,Bra,Red,Spring,2013,Casual,Lovable Cotton Essensuals Red Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30525.jpg,30525,10deaf552904c8311b6f79816d73e4fa,23487
30526,Women,Apparel,Innerwear,Bra,Pink,Summer,2014,Casual,Lovable Cotton Essensuals Pink Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30526.jpg,30526,7b49c378a496bb9c2a590c8370c83103,23488
30527,Women,Apparel,Innerwear,Bra,Blue,Spring,2013,Casual,Lovable Cotton Essensuals Blue Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30527.jpg,30527,6c1648a7161471ef742ecc052b1f8755,23489
30528,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Lovable Cotton Essensuals Black Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30528.jpg,30528,47db3759cd96799e5715d99fae4b8ead,23493
30529,Women,Apparel,Innerwear,Bra,Skin,Spring,2013,Casual,Lovable Cotton Essensuals Skin Coloured Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30529.jpg,30529,746cfd31dc7c5f8cdba61e2971680581,23491
30530,Women,Apparel,Innerwear,Bra,White,Spring,2013,Casual,Lovable Cotton Essensuals White Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30530.jpg,30530,a204bfff7ef877188204a6eb6034725b,23496
30533,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Lovable Cotton Essensuals Black Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30533.jpg,30533,b5655e0ad4cff3993ac7d0d3dac12de1,23493
30534,Women,Apparel,Innerwear,Bra,Pink,Summer,2014,Casual,Lovable Cotton Essentials Pink Bra 421,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30534.jpg,30534,2690bbae49763acc79dc3bbc3fecfb0e,23494
30535,Women,Apparel,Innerwear,Bra,Skin,Summer,2014,Casual,Lovable Skin Coloured Bra CES 421,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30535.jpg,30535,aa4b558aedbc812d42bd71bdb79ac226,23495
30536,Women,Apparel,Innerwear,Bra,White,Summer,2014,Casual,Lovable Cotton Essensuals White Bra,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30536.jpg,30536,c3c30dd5af912ecd8a71cf3f407f5bb2,23496
30537,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,Nike Unisex Ultimatum Max Blue Backpack,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30537.jpg,30537,c5ce05082a664116ecdc67918c3f64c0,23497
30538,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2012,Casual,Nike Unisex Navy Blue Backpack,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30538.jpg,30538,1ae662ba046e122080c3ac9e1ce64583,23498
30539,Unisex,Accessories,Socks,Socks,Black,Summer,2012,Sports,Nike Unisex Sports Black Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30539.jpg,30539,e6a7e9d88fa6d1289cba03b53eff2460,23500
30540,Unisex,Accessories,Socks,Socks,Black,Summer,2012,Sports,Nike Unisex Sports Black Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30540.jpg,30540,f65a4feaaf9683a230189ffcad50ea90,23500
30541,Unisex,Accessories,Socks,Socks,White,Summer,2012,Sports,Nike Unisex Sports White Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30541.jpg,30541,cc7466ab10572dc52e1a7d26229bb75b,23501
30542,Unisex,Accessories,Socks,Socks,White,Summer,2012,Sports,Nike Unisex Pack of 3 Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30542.jpg,30542,e4730878eac6422fcd27eae666429896,23503
30543,Unisex,Accessories,Socks,Socks,Black,Summer,2012,Sports,Nike Unisex Pack of 3 Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30543.jpg,30543,c2860fd1c510f1cff43ebdc16a84c126,23503
30544,Unisex,Accessories,Socks,Socks,Black,Summer,2012,Sports,Nike Unisex Pack of 3 Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30544.jpg,30544,ad41320af0e7e9b47410f06514d0005a,23503
30545,Unisex,Accessories,Socks,Socks,White,Summer,2012,Sports,Nike Unisex Pack of 3 Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30545.jpg,30545,5f77e98b8c05dc83fe9a8029262605da,23503
30546,Unisex,Accessories,Socks,Socks,White,Summer,2012,Sports,Nike Unisex Pack of 3 Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30546.jpg,30546,439f22dca18e0042f70009880bef2ddc,23503
30547,Men,Accessories,Socks,Socks,Black,Summer,2012,Sports,Nike Men Pack of 3 Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30547.jpg,30547,2a7085d5a0003be9ede2fe917794126a,23508
30548,Men,Accessories,Socks,Socks,White,Summer,2012,Sports,Nike Men Pack of 3 Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30548.jpg,30548,5aee2d6e77e81cbc8a3e8ce93d13e2f2,23508
30549,Unisex,Accessories,Socks,Socks,White,Summer,2012,Sports,Nike Unisex Pack of 3 Socks,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30549.jpg,30549,485e522584ce92a6a5cbb095b49518cd,23503
30550,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Inkfruit Men Printed Blue T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30550.jpg,30550,3cea38718c30cb2af0671968f49361f4,23510
30551,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Inkfruit Men Music Evolution Blue T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30551.jpg,30551,04a93f683c4e76c756011b813aa518b8,23511
30555,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Men Black Sunglass,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30555.jpg,30555,dd779dc6c2fe72ecf0dc88e7d5fc6cf5,23524
30556,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Men Sports Black Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30556.jpg,30556,b2801e469a5a4372891d81fc8c8a0085,23513
30557,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Opium Unisex Brown Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30557.jpg,30557,e3b88ce6f88837443e2365e069eca25e,23515
30558,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Opium Unisex Brown Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30558.jpg,30558,d6753eeb927859b5330dcfdca6823644,23515
30559,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Unisex Black Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30559.jpg,30559,4b829d692adfb0e4523f528632284044,23520
30560,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Opium Men Aviator Gold Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30560.jpg,30560,770a4b7867a7c207feb906de02e637d6,23517
30561,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016,Casual,Opium Men Aviator Steel Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30561.jpg,30561,9d7b500df87b8ff004bc0a30735bb3b1,23519
30562,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016,Casual,Opium Men Aviator Steel Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30562.jpg,30562,79c2a439db1716e3f9c73105b7ada10c,23519
30563,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Unisex Black Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30563.jpg,30563,83ca71379c1b768d30680050c0749ea1,23520
30564,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016,Casual,Opium Men Aviator Pink Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30564.jpg,30564,942ab3dbc82bebb3f38d01d77a7a5e9f,23521
30565,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Unisex Black Sunglass,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30565.jpg,30565,2091aada1d69dacf8d7df46e0a867ebf,23525
30566,Men,Accessories,Eyewear,Sunglasses,Red,Winter,2016,Casual,Opium Men Black Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30566.jpg,30566,05a44638e2793e5de4d95c9d830870e7,23525
30567,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Men Black Sunglass,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30567.jpg,30567,0048e22ed30f83077218f642779cb4a2,23524
30568,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Unisex Black Sunglass,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30568.jpg,30568,05a44638e2793e5de4d95c9d830870e7,23525
30569,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Opium Men Aviator Brown Sunglass,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30569.jpg,30569,7f2eabcdeb3f69b65c73cc2bf46dbe75,23526
30570,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Men Aviator Black Sunglass,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30570.jpg,30570,be3553be8ac29fd8670b756f342ef058,23531
30571,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016,Casual,Opium Men Aviator Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30571.jpg,30571,73f6697d8dd14e4b54e13a72a129862e,23528
30572,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Men Aviator Black Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30572.jpg,30572,67be5711647375b2fc1f9d2c9e536519,23529
30573,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,Opium Men Aviator Blue Sunglasses,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30573.jpg,30573,d7948a62d9c156870f98ffd9b41b73d4,23530
30574,Men,Accessories,Eyewear,Sunglasses,Red,Winter,2016,Casual,Opium Men Aviator Black Sunglass,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30574.jpg,30574,55f7c2f5d7ee33ee60b0e6edfabcf3c6,23531
30575,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,Opium Men Aviator Blue Sunglass,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30575.jpg,30575,1ba381bc884d002c544fec03ce67572e,23532
30576,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Men Aviator Black Sunglass,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30576.jpg,30576,9719239907567a56419d1db1ab9a133c,23531
30581,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Ray Ban Unisex Black Sunglass,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30581.jpg,30581,471842dae1e6c04d37a67474a8491ddf,23534
30585,Men,Apparel,Topwear,Tshirts,Black,Fall,2012,Casual,Nike Men Club Pique Polo Black T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30585.jpg,30585,4e1135d2e6ddc7a8e665d660f11b099c,23535
30586,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Nike Men Club Pique Polo White T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30586.jpg,30586,acee1da3306e224802ea469250f7ff2e,23536
30587,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Sports,Nike Men Club Pique Polo Green T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30587.jpg,30587,84b152d19d433b6759d66a191b48244f,23537
30588,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Nike Men Club Pique Polo Blue T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/30588.jpg,30588,7f0445282379f299883751841f9ebf7b,23538
