id,split
21174,val
21175,train
21176,test
21177,train
21178,val
21179,train
21180,val
21181,train
21182,train
21183,train
21184,train
21185,val
21186,train
21187,train
21188,train
21189,train
21190,train
21192,train
21193,train
21197,val
21198,train
21199,train
21202,train
21210,train
21217,val
21219,train
21224,train
21225,train
21226,test
21227,train
21234,train
21235,train
21236,train
21237,val
21238,train
21239,val
21240,test
21241,train
21243,test
21244,test
21245,test
21246,val
21247,train
21248,train
21249,train
21250,train
21251,test
21252,train
21253,train
21254,val
21256,train
21257,val
21258,train
21259,train
21260,train
21261,train
21263,train
21264,train
21268,test
21269,test
21270,test
21271,train
21273,train
21274,train
21275,train
21276,test
21277,train
21278,test
21279,train
21280,train
21281,train
21282,test
21283,train
21284,train
21285,test
21286,train
21287,val
21288,train
21289,train
21290,train
21291,train
21292,train
21293,train
21294,val
21295,train
21296,train
21297,train
21298,val
21299,train
21300,train
21304,test
21305,val
21306,val
21307,train
21308,train
21309,train
21310,test
21311,train
21312,test
21313,train
21314,val
21315,train
21316,test
21319,test
21320,train
21321,test
21322,train
21323,train
21324,train
21325,train
21326,train
21327,val
21328,val
21329,test
21330,train
21331,val
21333,train
21334,train
21335,train
21337,train
21338,train
21339,val
21340,train
21341,train
21342,val
21343,val
21344,train
21345,train
21346,val
21347,train
21348,test
21349,val
21350,val
21351,train
21352,train
21353,train
21354,train
21355,val
21356,train
21357,train
21358,train
21359,train
21364,train
21367,train
21369,train
21373,train
21375,train
21376,test
21379,train
21380,train
21381,train
21382,train
21385,train
21386,train
21387,train
21388,val
21389,test
21391,train
21392,val
21393,train
21394,train
21395,train
21396,val
21397,train
21399,val
21400,train
21401,train
21402,train
21403,val
21404,train
21405,val
21406,train
21407,train
21408,train
21409,val
21410,train
21411,train
21416,train
21418,train
21419,train
21420,train
21421,train
21422,train
21423,train
21424,train
21425,train
21426,val
21427,train
21431,train
21433,train
21434,train
21435,train
21436,val
21437,train
21438,train
21439,train
21440,test
21441,train
21443,train
21444,val
21445,train
21446,train
21449,train
21450,train
21451,train
21453,train
21454,train
21455,test
21464,test
21465,train
21466,val
21467,train
21468,train
21469,train
21470,test
21471,val
21472,train
21476,train
21478,val
21480,train
21481,val
21483,val
21484,train
21485,train
21487,val
21488,val
21493,val
21494,val
21496,val
21497,train
21498,train
21499,train
21500,train
21505,train
21506,train
21507,test
21508,val
21509,val
21510,val
21511,train
21519,train
21520,val
21521,train
21522,val
21523,train
21524,val
21526,val
21527,test
21528,test
21532,train
21533,train
21534,val
21536,train
21538,train
21539,train
21540,train
21541,train
21543,train
21544,test
21545,train
21546,val
21547,test
21548,train
21549,train
21550,test
21551,val
21552,test
21553,val
21555,train
21556,train
21557,train
21558,train
21559,train
21560,val
21562,train
21566,train
21567,train
21568,train
21569,train
21570,train
21571,train
21572,test
21573,train
21574,test
21575,test
21577,train
21578,train
21580,train
21582,train
21583,train
21584,train
21585,train
21586,test
21587,train
21588,train
21589,train
21590,train
21591,test
21592,val
21593,val
21594,test
21596,test
21597,val
21598,test
21599,train
21600,test
21602,train
21610,train
21611,train
21612,train
21613,test
21615,test
21616,test
21617,train
21618,test
21621,val
21622,train
21623,train
21624,train
21626,test
21627,train
21628,train
21629,train
21637,test
21638,test
21639,train
21640,train
21641,train
21642,train
21643,train
21644,test
21645,train
21646,train
21647,train
21650,train
21651,train
21652,train
21653,train
21654,test
21657,train
21658,val
21659,train
21660,train
21661,train
21662,train
21663,train
21664,train
21665,train
21666,val
21667,train
21668,train
21669,train
21670,test
21671,train
21672,val
21673,train
21674,train
21675,train
21676,train
21677,train
21678,train
21679,train
21680,train
21681,train
21682,train
21683,train
21684,train
21685,train
21686,val
21687,train
21688,train
21689,train
21690,test
21691,train
21692,train
21693,train
21694,train
21695,train
21696,train
21697,train
21698,test
21699,train
21700,train
21701,train
21702,train
21703,train
21704,train
21705,train
21706,train
21707,train
21708,test
21709,train
21710,val
21711,train
21712,train
21713,train
21715,train
21719,test
21720,train
21721,train
21723,test
21724,val
21725,test
21727,train
21728,val
21729,val
21730,train
21732,train
21733,train
21734,test
21735,val
21736,test
21737,train
21740,train
21741,train
21743,train
21744,test
21745,train
21747,train
21748,train
21750,train
21752,train
21753,train
21754,train
21758,test
21762,train
21766,train
21770,train
21774,train
21778,train
21782,train
21783,test
21787,test
21791,train
21796,test
21800,train
21804,train
21805,train
21806,train
21807,train
21808,test
21809,train
21811,train
21812,train
21813,test
21814,train
21816,train
21817,train
21818,val
21819,val
21820,train
21821,train
21822,train
21825,train
21829,val
21830,val
21833,train
21838,train
21843,train
21848,test
21853,test
21858,train
21863,train
21868,train
21873,train
21877,train
21878,val
21879,test
21880,train
21881,train
21882,train
21883,train
21884,train
21885,test
21886,train
21887,train
21888,val
21889,test
21890,train
21891,train
21892,train
21893,train
21894,train
21895,train
21896,train
21897,train
21898,train
21899,train
21900,train
21901,train
21902,train
21903,train
21904,train
21905,train
21906,train
21907,train
21908,train
21909,train
21910,train
21911,test
21912,test
21913,train
21914,train
21915,train
21916,train
21917,train
21918,train
21919,train
21920,test
21921,train
21922,val
21923,train
21924,train
21925,test
21926,train
21927,train
21928,train
21929,train
21930,train
21931,train
21932,train
21933,val
21934,train
21935,train
21936,val
21937,train
21938,train
21939,train
21940,val
21941,train
21942,val
21943,train
21944,val
21945,test
21946,train
21947,test
21948,val
21949,train
21950,train
21951,train
21952,val
21953,train
21954,train
21955,train
21956,val
21957,train
21958,train
21959,train
21960,train
21962,train
21963,val
21964,val
21965,val
21966,val
21967,train
21968,val
21969,train
21971,train
21972,train
21973,val
21974,train
21975,val
21976,train
21977,val
21978,train
21979,train
21980,val
21982,train
21985,val
21986,train
21987,val
21988,train
21989,train
21990,val
21991,val
21994,train
21995,train
21996,val
21997,train
21998,train
21999,train
22000,train
22001,train
22002,train
22003,train
22004,train
22005,train
22006,val
22007,val
22008,train
22009,train
22010,train
22011,train
22012,train
22013,val
22014,train
22015,train
22016,train
22017,val
22018,train
22019,train
22020,train
22021,val
22024,train
22026,val
22027,train
22029,train
22030,train
22031,test
22032,train
22033,train
22034,train
22035,train
22036,test
22037,train
22038,train
22039,train
22040,train
22041,test
22042,test
22043,train
22044,train
22045,train
22046,train
22048,train
22049,val
22050,train
22051,test
22052,train
22053,train
22054,train
22056,test
22057,test
22059,train
22060,test
22061,train
22063,train
22064,train
22065,val
22066,train
22067,train
22068,train
22069,train
22070,train
22071,val
22072,train
22073,train
22074,test
22075,train
22076,test
22080,test
22081,test
22082,train
22083,train
22091,train
22092,train
22093,train
22094,train
22095,train
22096,train
22097,train
22098,train
22100,test
22101,train
22102,train
22103,val
22104,val
22105,val
22109,train
22110,val
22111,test
22112,train
22113,train
22114,train
22117,val
22119,train
22121,train
22122,train
22124,val
22125,train
22126,val
22127,val
22128,train
22129,val
22130,train
22131,train
22132,train
22133,val
22134,train
22135,train
22136,train
22137,val
22138,train
22139,train
22140,train
22141,train
22142,val
22143,train
22145,train
22146,train
22147,train
22148,train
22149,train
22150,train
22151,train
22152,val
22153,train
22154,train
22156,train
22157,train
22158,train
22159,train
22160,train
22161,train
22162,test
22163,train
22164,train
22165,train
22166,train
22167,train
22168,train
22169,test
22171,train
22172,val
22173,train
22174,train
22175,train
22176,train
22177,val
22178,train
22179,train
22180,train
22181,train
22182,train
22183,train
22184,val
22186,train
22187,train
22188,train
22189,train
22190,train
22191,train
22192,train
22193,val
22194,train
22195,train
22196,test
22197,train
22198,test
22199,test
22200,train
22202,test
22203,train
22204,test
22205,val
22206,train
22207,train
22208,train
22209,train
22210,train
22211,train
22212,train
22213,train
22214,train
22215,train
22216,train
22217,train
22218,test
22219,train
22220,train
22221,train
22222,train
22223,train
22224,test
22225,train
22226,train
22227,test
22228,train
22229,train
22230,train
22231,train
22232,val
22233,train
22234,train
22235,train
22236,test
22237,train
22239,val
22240,train
22241,train
22242,train
22243,train
22244,test
22245,train
22246,train
22247,val
22248,val
22249,test
22250,train
22251,train
22252,test
22253,train
22254,train
22255,val
22256,train
22257,train
22258,val
22259,train
22260,val
22261,val
22262,train
22263,test
22264,train
22265,train
22266,train
22267,train
22268,train
22269,train
22273,val
22274,train
22275,train
22276,train
22277,train
22284,test
22289,train
22290,test
22294,train
22295,train
22304,train
22305,test
22306,val
22307,train
22308,test
22309,test
22310,train
22311,test
22312,train
22313,val
22314,train
22315,train
22316,train
22317,train
22318,test
22319,train
22320,train
22321,train
22322,train
22323,test
22324,train
22325,train
22326,train
22327,test
22328,train
22329,train
22330,val
22331,val
22332,train
22334,train
22336,val
22337,test
22338,test
22339,train
22340,train
22341,train
22342,train
22343,train
22344,val
22345,train
22346,train
22347,train
22348,train
22349,train
22350,test
22351,train
22352,train
22353,train
22354,test
22355,train
22356,val
22357,train
22358,train
22359,test
22360,test
22361,train
22362,train
22363,test
22364,train
22365,test
22366,test
22367,train
22368,train
22369,train
22370,train
22372,test
22373,val
22374,train
22375,val
22376,train
22377,train
22378,val
22379,test
22380,val
22381,test
22382,test
22383,train
22384,train
22385,train
22386,train
22388,train
22389,train
22390,train
22391,train
22392,val
22393,test
22394,train
22395,train
22398,train
22399,val
22400,test
22401,train
22402,train
22403,train
22404,train
22405,train
22406,train
22407,train
22409,val
22430,val
22438,train
22453,train
22454,train
22456,train
22457,train
22458,val
22459,train
22461,test
22462,train
22463,train
22464,test
22465,train
22466,test
22467,train
22468,train
22471,val
22472,train
22475,val
22476,val
22477,train
22479,train
22480,train
22481,train
22482,train
22483,test
22484,val
22485,train
22486,train
22487,train
22488,train
22489,val
22490,train
22491,train
22492,train
22493,train
22494,train
22495,test
22499,val
22500,train
22501,val
22502,train
22503,train
22504,train
22505,train
22510,test
22524,train
22532,train
22533,val
22534,val
22536,train
22537,val
22538,test
22539,train
22540,train
22541,train
22542,train
22543,val
22544,train
22545,val
22547,val
22548,val
22549,test
22550,train
22553,train
22554,train
22555,train
22556,train
22557,train
22558,val
22559,train
22560,test
22561,train
22562,train
22563,train
22564,train
22565,train
22567,train
22569,train
22570,train
22571,train
22573,train
22575,train
22576,train
22577,train
22578,train
22579,val
22580,train
22581,test
22582,train
22583,train
22584,train
22585,train
22586,train
22587,train
22588,train
22589,test
22590,train
22591,train
22592,train
22593,test
22594,test
22595,train
22596,train
22597,train
22598,test
22599,train
22600,train
22601,test
22602,train
22603,train
22604,train
22605,val
22606,val
22607,train
22608,train
22609,train
22610,train
22611,test
22612,train
22613,train
22614,test
22615,train
22616,train
22617,train
22618,train
22619,train
22620,train
22621,train
22622,train
22623,train
22624,test
22625,train
22626,train
22627,train
22628,train
22629,train
22630,train
22631,train
22632,train
22633,train
22634,train
22635,train
22636,train
22637,train
22638,val
22639,val
22640,train
22641,test
22642,train
22643,train
22644,test
22645,train
22646,train
22647,train
22648,train
22649,val
22650,train
22651,test
22652,train
22653,val
22654,train
22655,train
22656,train
22657,train
22658,test
22659,train
22660,train
22661,test
22662,test
22663,train
22664,train
22665,train
22666,train
22667,test
22668,train
22670,val
22671,val
22672,val
22673,train
22674,val
22675,test
22676,val
22677,train
22678,val
22679,train
22680,test
22681,train
22682,test
22683,train
22684,train
22685,val
22686,train
22687,train
22688,test
22689,train
22690,train
22691,train
22692,train
22693,train
22694,train
22696,val
22697,train
22698,train
22699,train
22700,train
22701,test
22702,train
22703,train
22704,val
22705,train
22706,val
22707,train
22708,train
22709,train
22710,train
22711,train
22712,train
22713,val
22714,test
22715,train
22716,test
22717,train
22718,train
22719,test
22720,train
22721,test
22722,train
22723,test
22724,train
22725,train
22726,train
22727,val
22728,train
22729,train
22730,test
22731,train
22732,test
22733,val
22734,train
22735,train
22736,train
22737,train
22738,val
22739,train
22740,train
22741,train
22742,train
22743,train
22744,val
22745,train
22746,train
22747,train
22748,train
22749,train
22750,train
22751,train
22752,train
22753,train
22754,train
22755,train
22756,train
22757,train
22758,train
22759,train
22760,train
22761,train
22762,val
22763,train
22764,train
22765,train
22766,train
22767,val
22768,train
22769,train
22770,train
22771,train
22772,train
22773,train
22774,test
22775,train
22776,train
22777,train
22778,train
22779,test
22780,test
22781,train
22782,test
22783,train
22784,train
22786,test
22787,test
22789,train
22792,train
22794,val
22795,train
22796,train
22797,train
22798,train
22799,train
22800,train
22801,train
22802,train
22803,val
22805,train
22807,train
22810,train
22811,train
22812,train
22813,val
22814,test
22815,train
22816,train
22817,val
22818,val
22819,train
22820,val
22821,test
22822,train
22823,val
22824,train
22825,val
22826,train
22827,train
22828,val
22829,test
22830,train
22831,val
22832,train
22833,val
22836,train
22837,test
22838,val
22840,train
22841,train
22842,val
22844,train
22845,train
22846,val
22847,test
22848,val
22849,val
22850,train
22851,val
22852,train
22853,train
22854,val
22855,train
22856,train
22857,val
22858,test
22859,val
22860,val
22861,test
22862,train
22863,val
22864,test
22865,val
22866,train
22867,train
22868,val
22869,train
22870,train
22871,val
22872,test
22873,val
22874,val
22875,val
22876,test
22877,train
22878,val
22881,test
22882,train
22883,val
22884,train
22885,val
22886,val
22887,train
22888,train
22889,train
22890,train
22891,train
22892,train
22893,val
22894,val
22895,val
22896,train
22898,train
22900,train
22905,test
22908,train
22909,train
22911,train
22912,train
22913,train
22914,train
22915,train
22916,test
22917,train
22919,train
22920,train
22921,train
22922,val
22923,train
22924,train
22925,train
22926,train
22927,test
22928,train
22929,test
22930,test
22931,train
22932,train
22933,train
22934,train
22935,train
22936,train
22937,train
22938,train
22939,train
22940,train
22941,val
22942,train
22943,train
22944,val
22945,train
22946,val
22947,val
22948,train
22949,train
22950,test
22952,train
22953,train
22958,train
22959,train
22962,train
22963,train
22968,train
22969,train
22970,train
22971,test
22975,train
22976,test
22977,train
22978,train
22979,train
22980,train
22981,train
22982,train
22983,train
22984,train
22987,train
22988,val
22990,train
22994,train
22998,test
22999,train
23004,train
23005,train
23024,val
23027,train
23028,train
23029,train
23030,train
23031,train
23032,test
23033,train
23034,val
23035,test
23036,train
23037,val
23038,test
23039,test
23040,test
23041,train
23042,test
23043,train
23044,train
23045,train
23046,train
23047,train
23048,test
23049,val
23050,train
23051,train
23052,train
23053,train
23054,train
23055,train
23056,train
23057,test
23058,test
23060,val
23063,train
23067,train
23068,train
23069,train
23071,train
23072,val
23073,test
23077,train
23079,train
23083,test
23084,test
23088,train
23089,train
23091,train
23092,train
23093,train
23094,test
23095,train
23096,train
23097,train
23099,train
23100,train
23101,train
23102,val
23103,train
23104,train
23105,train
23106,train
23107,train
23108,train
23109,train
23110,train
23111,train
23112,train
23113,train
23114,train
23115,train
23116,train
23117,train
23118,train
23119,train
23120,val
23121,test
23122,train
23123,train
23124,train
23125,train
23127,test
23129,train
23130,train
23131,test
23132,test
23133,train
23134,train
23135,train
23136,train
23137,train
23138,train
23139,test
23140,val
23141,train
23142,train
23143,val
23144,val
23145,train
23146,train
23147,train
23148,val
23149,test
23150,test
23151,train
23152,train
23153,train
23154,train
23155,train
23156,train
23157,train
23158,test
23159,test
23160,test
23161,train
23162,train
23163,train
23164,train
23165,train
23166,test
23167,test
23168,train
23169,train
23170,train
23171,test
23172,test
23173,test
23174,test
23175,train
23176,train
23177,train
23178,train
23179,train
23180,test
23181,train
23182,test
23186,train
23187,test
23188,train
23189,train
23191,val
23193,train
23194,train
23195,train
23196,train
23197,train
23198,train
23199,train
23200,train
23201,train
23202,train
23204,train
23205,train
23206,train
23207,train
23208,test
23209,train
23210,train
23211,train
23212,train
23213,train
23214,train
23215,val
23216,train
23217,train
23218,train
23219,train
23220,train
23221,train
23222,test
23223,train
23224,test
23225,train
23226,val
23227,train
23228,val
23229,val
23230,val
23231,train
23232,train
23233,train
23234,train
23235,val
23236,train
23237,val
23238,test
23239,train
23240,train
23241,train
23242,train
23243,train
23244,train
23245,train
23246,train
23247,train
23248,train
23249,train
23250,train
23251,train
23252,val
23253,train
23254,train
23255,train
23256,val
23257,train
23258,train
23259,train
23260,val
23261,val
23262,test
23263,val
23264,train
23265,train
23266,val
23267,train
23268,train
23269,train
23270,train
23271,train
23272,train
23273,val
23274,train
23275,train
23276,test
23277,train
23278,test
23279,train
23280,val
23281,val
23282,train
23283,train
23284,test
23285,train
23286,test
23287,train
23288,val
23289,train
23290,train
23291,train
23292,train
23293,train
23294,train
23296,train
23297,train
23298,test
23299,train
23300,train
23301,train
23302,train
23303,train
23304,train
23305,train
23306,test
23307,train
23308,train
23309,train
23310,train
23311,train
23312,train
23313,train
23314,train
23315,train
23316,test
23317,test
23318,train
23319,test
23320,train
23321,test
23322,test
23323,train
23324,test
23325,test
23326,test
23327,train
23328,test
23329,train
23330,train
23331,test
23332,train
23333,val
23334,train
23335,train
23336,val
23337,train
23338,train
23339,val
23350,train
23373,train
23400,test
23401,train
23441,train
23442,val
23446,train
23447,train
23448,test
23450,train
23451,train
23453,train
23455,train
23457,train
23460,test
23461,train
23462,val
23463,train
23464,train
23465,train
23466,train
23467,train
23468,test
23469,train
23470,train
23471,train
23472,train
23473,train
23474,train
23475,train
23476,train
23477,train
23478,train
23479,test
23480,train
23481,train
23482,train
23483,test
23484,train
23485,val
23486,train
23487,train
23489,train
23491,train
23494,train
23497,train
23500,train
23502,train
23505,train
23508,train
23510,train
23513,train
23514,train
23516,val
23517,train
23519,test
23521,train
23522,train
23523,train
23524,train
23526,train
23527,train
23528,train
23529,train
23530,train
23531,val
23532,train
23533,train
23534,val
23535,train
23536,train
23537,train
23538,val
23539,train
23540,test
23541,val
23542,train
23543,val
23544,train
23545,train
23546,train
23547,train
23548,train
23549,train
23550,train
23551,train
23552,train
23553,train
23554,train
23555,train
23556,test
23557,train
23558,train
23559,train
23560,val
23561,train
23562,val
23563,train
23564,train
23565,train
23566,train
23567,test
23568,test
23569,train
23570,train
23571,test
23572,train
23573,val
23574,train
23575,val
23576,train
23577,train
23578,test
23579,train
23580,train
23581,test
23582,val
23583,train
23584,train
23585,val
23586,train
23587,test
23588,test
23589,train
23590,train
23591,train
23592,train
23593,train
23594,train
23595,train
23596,train
23597,train
23598,val
23599,train
23600,val
23601,train
23602,train
23603,test
23604,train
23605,val
23606,train
23607,train
23608,train
23609,train
23610,train
23611,train
23612,train
23613,val
23614,train
23615,test
23616,val
23617,train
23618,test
23619,train
23620,train
23621,train
23623,train
23624,train
23625,train
23627,train
23631,train
23632,train
23635,train
23638,train
23642,train
23643,val
23644,train
23647,train
23648,val
23649,train
23650,train
23651,train
23653,train
23662,train
23665,test
23666,train
23667,val
23668,test
23669,train
23670,train
23671,train
23672,train
23675,val
23676,val
23677,train
23679,train
23680,train
23682,train
23684,train
23685,test
23686,test
23688,train
23689,train
23690,train
23691,train
23692,train
23693,train
23695,train
23696,train
23698,train
23699,train
23702,test
23703,train
23704,test
23705,train
23706,test
23709,train
23710,test
23711,train
23712,train
23714,train
23715,train
23716,train
23717,train
23718,train
23719,train
23720,train
23721,train
23723,test
23724,val
23725,val
23727,train
23728,train
23729,train
23730,val
23731,train
23734,train
23735,train
23736,train
23737,train
23738,train
23739,train
23740,train
23743,train
23744,val
23745,train
23746,train
23747,train
23749,train
23750,train
23751,train
23752,val
23753,test
23754,train
23755,test
23756,train
23757,val
23758,train
23759,train
23760,val
23761,train
23762,val
23764,test
23765,train
23766,train
23768,train
23769,val
23770,train
23771,train
23774,val
23775,test
23776,train
23777,train
23778,train
23779,train
23780,train
23781,test
23783,train
23785,train
23786,train
23787,val
23788,train
23789,train
23790,train
23792,train
23794,train
23795,train
23796,train
23797,val
23798,train
23799,val
23800,train
23801,train
23802,train
23803,val
23804,val
23806,train
23807,train
23808,train
23809,train
23812,train
23813,train
23814,train
23815,train
23816,train
23817,train
23818,test
23819,train
23820,train
23821,train
23822,test
23823,train
23824,train
23825,train
23826,val
23827,train
23828,train
23829,test
23830,test
23831,train
23832,train
23833,val
23834,train
23835,train
23836,test
23837,train
23838,train
23839,train
23840,val
23841,train
23842,val
23843,train
23844,train
23845,val
23846,train
23847,train
23848,train
23849,train
23850,val
23851,train
23852,train
23853,train
23854,train
23855,train
23856,val
23857,train
23858,val
23859,val
23860,train
23861,train
23862,train
23863,train
23864,train
23865,train
23867,train
23868,train
23869,val
23870,train
23871,val
23872,train
23873,test
23874,train
23875,train
23876,train
23877,test
23878,train
23881,train
23882,test
23884,train
23885,train
23886,train
23887,train
23888,train
23889,train
23890,test
23893,test
23894,train
23895,train
23899,test
23900,train
23901,train
23904,val
23905,train
23906,test
23908,val
23911,test
23913,train
23914,train
23917,test
23919,train
23921,train
23925,test
23926,train
23927,test
23929,val
23930,train
23931,train
23932,train
23934,train
23935,train
23936,train
23937,val
23938,val
23939,val
23940,val
23941,val
23942,train
23943,train
23945,train
23951,test
23952,train
23953,train
23954,test
23955,val
23956,test
23957,train
23959,train
23961,train
23962,val
23963,train
23964,train
23965,train
23966,train
23967,train
23968,train
23969,train
23970,val
23972,train
23973,train
23975,train
23976,test
23977,test
23979,test
23982,val
23985,val
23989,train
23991,val
23999,val
24006,train
24015,train
24016,train
24017,train
24018,train
24020,train
24021,val
24022,train
24023,train
24024,train
24027,train
24028,val
24029,train
24032,val
24036,train
24037,train
24039,train
24040,val
24041,train
24042,train
24044,train
24045,train
24047,train
24049,val
24050,train
24051,train
24052,train
24053,train
24054,train
24055,train
24058,train
24059,test
24061,train
24062,val
24065,train
24066,train
24067,train
24068,train
24069,train
24070,train
24071,train
24072,train
24073,train
24074,train
24075,train
24076,train
24077,val
24078,train
24079,test
24080,train
24081,train
24082,val
24083,val
24084,val
24085,test
24089,train
24090,train
24091,test
24094,train
24098,train
24099,train
24100,train
24101,train
24102,test
24103,train
24104,test
24105,train
24106,train
24107,train
24108,train
24109,train
24110,train
24111,train
24112,train
24113,train
24114,train
24115,train
24116,val
24117,test
24118,train
24119,train
24120,val
24121,val
24126,val
24127,val
24129,train
24130,train
24131,train
24132,train
24133,val
24134,train
24135,train
24136,train
24143,train
24144,train
24146,train
24148,train
24149,test
24150,train
24151,train
24152,train
24153,train
24154,train
24155,train
24156,train
24157,train
24158,val
24159,val
24160,train
24161,train
24162,val
24163,train
24164,test
24165,val
24166,train
24167,val
24168,train
24169,val
24170,val
24171,val
24172,test
24173,test
24174,train
24175,train
24176,train
24177,train
24178,train
24179,train
24180,test
24181,train
24182,train
24183,test
24184,train
24185,train
24186,train
24187,train
24188,train
24189,val
24190,train
24191,val
24192,test
24194,train
24199,train
24202,train
24204,train
24212,test
24213,train
24214,train
24215,train
24216,train
24217,train
24218,train
24220,test
24229,train
24233,train
24234,train
24236,val
24237,val
24240,train
24241,train
24242,val
24249,train
24250,test
24251,train
24252,test
24253,train
24254,test
24255,train
24256,train
24257,train
24258,test
24259,train
24260,train
24264,val
24265,train
24266,train
24267,train
24269,val
24270,val
24272,train
24273,val
24274,test
24275,val
24283,train
24284,test
24285,val
24286,train
24287,val
24288,val
24289,test
24290,train
24291,train
24292,val
24293,train
24294,train
24295,train
24296,train
24297,train
24298,test
24299,val
24300,test
24302,train
24303,train
24304,train
24305,train
24306,train
24307,train
24308,train
24309,train
24311,val
24312,train
24314,train
24323,train
24324,train
24325,train
24326,train
24327,train
24328,train
24329,train
24331,train
24333,train
24334,train
24335,test
24336,test
24337,train
24338,train
24339,train
24340,train
24341,train
24342,train
24343,train
24344,test
24345,train
24346,train
24347,train
24354,val
24355,train
24356,train
24357,train
24358,train
24359,train
24360,train
24361,val
24362,val
24363,train
24364,train
24365,train
24366,train
24367,train
24368,val
24369,train
24370,val
24371,val
24372,train
24373,train
24374,train
24375,train
24376,train
24377,train
24378,train
24379,val
24380,test
24382,val
24383,train
24384,train
24385,test
24386,train
24387,val
24388,train
24389,val
24390,train
24391,train
24392,test
24393,train
24394,train
24395,val
24398,train
24400,train
24401,train
24403,val
24404,train
24405,val
24406,train
24407,train
24408,train
24409,train
24410,train
24411,train
24412,train
24413,train
24414,train
24415,val
24416,train
24417,train
24418,test
24419,train
24420,test
24421,train
24422,train
24423,train
24424,val
24425,test
24426,val
24427,test
24428,test
24429,train
24442,train
24443,train
24444,train
24445,train
24446,val
24447,train
24448,val
24450,train
24451,train
24452,train
24453,train
24454,train
24455,train
24456,val
24457,train
24458,train
24459,test
24460,train
24461,train
24462,test
24463,train
24466,test
24467,test
24468,train
24469,train
24470,train
24472,train
24473,val
24474,test
24476,train
24480,train
24481,train
24482,train
24483,train
24487,train
24493,train
24495,train
24496,train
24497,train
24498,test
24499,train
24500,train
24501,val
24502,val
24503,train
24504,val
24505,train
24506,train
24507,test
24508,train
24509,train
24510,train
24511,test
24512,train
24513,train
24514,train
24515,train
24516,train
24517,test
24518,train
24519,train
24520,train
24521,train
24522,train
24523,train
24524,train
24525,test
24526,train
24527,train
24528,test
24529,val
24530,train
24531,train
24532,train
24533,test
24534,train
24535,train
24536,train
24537,train
24538,val
24539,train
24540,train
24541,train
24542,train
24543,test
24544,val
24545,val
24546,train
24547,val
24548,test
24549,train
24550,train
24551,train
24552,train
24553,train
24554,train
24555,test
24556,train
24557,test
24558,val
24561,train
24562,train
24565,test
24566,train
24567,train
24572,train
24574,train
24577,train
24579,train
24583,train
24589,train
24590,val
24591,train
24592,train
24593,train
24594,train
24595,train
24596,train
24597,train
24598,val
24599,train
24600,train
24601,train
24602,val
24603,train
24604,train
24605,train
24606,train
24607,train
24608,train
24609,train
24610,test
24611,train
24612,train
24613,train
24614,train
24615,train
24616,train
24617,train
24618,train
24619,train
24620,train
24621,train
24622,train
24623,train
24624,train
24625,train
24626,train
24627,train
24628,val
24629,train
24630,test
24631,train
24632,test
24633,train
24637,train
24638,train
24639,train
24641,train
24642,train
24643,train
24644,train
24645,train
24646,val
24647,train
24648,test
24649,train
24651,test
24652,test
24653,train
24654,train
24655,train
24656,test
24657,train
24658,train
24659,train
24660,train
24661,train
24662,train
24663,train
24664,train
24665,train
24666,train
24668,train
24669,val
24670,train
24671,train
24676,train
24677,train
24678,val
24679,val
24680,train
24681,train
24684,train
24685,val
24686,train
24687,train
24688,train
24689,train
24690,train
24691,train
24692,train
24693,train
24694,train
24695,train
24696,train
24697,test
24698,train
24699,train
24700,train
24701,train
24702,val
24703,test
24704,train
24705,train
24706,val
24707,test
24708,test
24709,train
24710,train
24711,test
24712,train
24714,train
24715,train
24716,test
24717,train
24718,train
24719,train
24720,val
24721,train
24722,train
24724,train
24725,train
24726,val
24727,train
24729,train
24730,val
24732,val
24733,val
24735,train
24736,train
24737,train
24738,val
24739,train
24740,train
24741,test
24742,train
24743,train
24749,val
24753,test
24754,test
24755,val
24756,train
24757,train
24758,train
24760,train
24766,train
24768,val
24769,train
24770,train
24772,test
24773,train
24775,train
24776,train
24777,train
24778,val
24779,test
24780,test
24781,train
24782,test
24784,train
24785,train
24786,train
24788,test
24789,train
24794,train
24795,train
24796,train
24805,train
24809,test
24816,train
24817,train
24818,val
24819,train
24820,train
24822,val
24825,train
24828,train
24832,train
24833,test
24834,train
24835,train
24836,train
24840,train
24841,train
24845,test
24846,train
24848,val
24849,train
24850,train
24853,train
24854,train
24855,val
24858,test
24866,train
24867,test
24868,train
24869,train
24870,test
24871,train
24872,train
24873,train
24874,train
24875,val
24876,train
24884,train
24885,train
24886,train
24887,train
24888,train
24892,test
24906,train
24907,train
24908,train
24909,test
24910,train
24911,train
24912,train
24913,test
24914,train
24917,train
24918,train
24919,train
24920,val
24921,train
24922,train
24923,train
24924,test
24925,val
24927,val
24928,test
24929,train
24933,train
24937,val
24940,val
24941,test
24942,train
24943,train
24944,train
24945,test
24946,train
24947,train
24948,train
24949,train
24950,train
24951,train
24952,train
24953,test
24954,train
24955,train
24964,test
24969,train
24972,test
24973,train
24974,train
24975,train
24976,train
24977,train
24984,train
24985,train
24986,train
24987,train
24988,train
24989,test
24992,val
24993,train
24995,test
24996,test
25000,train
25003,train
25004,train
25006,train
25007,test
25011,train
25012,train
25013,test
25014,train
25016,train
25017,train
25018,train
25019,train
25020,train
25021,train
