id,duplicate_hash,source_hash,source_identical_highres,resize_collision,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,conflicting_task_labels
31150,1d5cd2ace0bda1673258a424215b1611,77f2bf37f5a611da176a5fff50ca91f4,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31150.jpg,False
34168,1d5cd2ace0bda1673258a424215b1611,77f2bf37f5a611da176a5fff50ca91f4,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34168.jpg,False
31151,d398d2f5e08d7b1acd8512a201409e43,3a41887c80c3c240a7f8811259f61343,True,False,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Printed Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31151.jpg,False
34170,d398d2f5e08d7b1acd8512a201409e43,3a41887c80c3c240a7f8811259f61343,True,False,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Printed Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34170.jpg,False
34171,d398d2f5e08d7b1acd8512a201409e43,3a41887c80c3c240a7f8811259f61343,True,False,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Printed Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34171.jpg,False
31152,5ff7d4413465d05d666631a8532c80e8,95fe2fe20196c4ed7cf13bf36983c834,True,False,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Gini and Jony Boys Printed Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31152.jpg,False
34172,5ff7d4413465d05d666631a8532c80e8,95fe2fe20196c4ed7cf13bf36983c834,True,False,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Gini and Jony Boys Printed Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34172.jpg,False
34173,5ff7d4413465d05d666631a8532c80e8,95fe2fe20196c4ed7cf13bf36983c834,True,False,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Gini and Jony Boys Printed Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34173.jpg,False
31153,d1536a2dcc8333c6c64beb232af4f042,e49e2f58c858a69acd4c2892b249a8ee,True,False,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Gini and Jony Boys Printed Black T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31153.jpg,False
34174,d1536a2dcc8333c6c64beb232af4f042,e49e2f58c858a69acd4c2892b249a8ee,True,False,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Gini and Jony Boys Printed Black T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34174.jpg,False
34175,d1536a2dcc8333c6c64beb232af4f042,e49e2f58c858a69acd4c2892b249a8ee,True,False,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Gini and Jony Boys Printed Black T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34175.jpg,False
31154,8be2ac84fe5ff59774ae2bf3c05241f9,2cb520bd66ec66647cd776b9bd9ab144,True,False,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31154.jpg,False
34176,8be2ac84fe5ff59774ae2bf3c05241f9,2cb520bd66ec66647cd776b9bd9ab144,True,False,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34176.jpg,False
34177,8be2ac84fe5ff59774ae2bf3c05241f9,2cb520bd66ec66647cd776b9bd9ab144,True,False,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34177.jpg,False
31155,6eab1dd0dc755722d286c497074c9d74,873285cbe8dea6d3bb101d98cacd9ea6,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31155.jpg,False
34178,6eab1dd0dc755722d286c497074c9d74,873285cbe8dea6d3bb101d98cacd9ea6,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34178.jpg,False
34179,6eab1dd0dc755722d286c497074c9d74,873285cbe8dea6d3bb101d98cacd9ea6,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34179.jpg,False
31156,7ff3cd2810711a7fddc9142e9b81b672,7f42a4cc8497b2662d24f9b6a7418cf2,True,False,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31156.jpg,False
34180,7ff3cd2810711a7fddc9142e9b81b672,7f42a4cc8497b2662d24f9b6a7418cf2,True,False,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34180.jpg,False
34181,7ff3cd2810711a7fddc9142e9b81b672,7f42a4cc8497b2662d24f9b6a7418cf2,True,False,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34181.jpg,False
31157,09910006e45e0f63df940d8d1201d3b3,b9be6c712b18b586d84f9e48dcfba850,True,False,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31157.jpg,False
34182,09910006e45e0f63df940d8d1201d3b3,b9be6c712b18b586d84f9e48dcfba850,True,False,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34182.jpg,False
34183,09910006e45e0f63df940d8d1201d3b3,b9be6c712b18b586d84f9e48dcfba850,True,False,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34183.jpg,False
31158,1cb1bdc3d0f426a1a491103992c2fcfa,acd2d8ee63528f24d015721f11844063,True,False,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Gini and Jony Boys Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31158.jpg,False
34184,1cb1bdc3d0f426a1a491103992c2fcfa,acd2d8ee63528f24d015721f11844063,True,False,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Gini and Jony Boys Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34184.jpg,False
31159,54edd9e0ef2414e5175180c1785cf842,7e1e1540994a7a2190cc87222cb19558,True,False,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Gini and Jony Boys Black T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31159.jpg,False
34185,54edd9e0ef2414e5175180c1785cf842,7e1e1540994a7a2190cc87222cb19558,True,False,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Gini and Jony Boys Black T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34185.jpg,False
31160,cb1e25513d07008507aa7f16910779d4,d881f309af55f2210924b0fdd076d81d,True,False,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls Printed White Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31160.jpg,False
34158,cb1e25513d07008507aa7f16910779d4,d881f309af55f2210924b0fdd076d81d,True,False,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls Printed White Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34158.jpg,False
34159,cb1e25513d07008507aa7f16910779d4,d881f309af55f2210924b0fdd076d81d,True,False,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls Printed White Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34159.jpg,False
31166,f3050123e33d1a954378f2f3e7072c6b,8cbb294a608ca4e7df8ebfbf16f5badd,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Washed Blue Denim Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31166.jpg,False
34147,f3050123e33d1a954378f2f3e7072c6b,8cbb294a608ca4e7df8ebfbf16f5badd,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue Denim Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34147.jpg,False
31168,d3d401335fa10b2b65c282488dbaa324,408dc9a447e2d7a439fca219efec8abf,True,False,Girls,Apparel,Dress,Dresses,White,Summer,2012,Casual,Gini and Jony Girls White Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31168.jpg,False
34167,d3d401335fa10b2b65c282488dbaa324,408dc9a447e2d7a439fca219efec8abf,True,False,Girls,Apparel,Dress,Dresses,White,Summer,2012,Casual,Gini and Jony Girls White Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34167.jpg,False
31172,0cd17870ad6fe728be19dd2023f9ab70,8d5f72191dcb06d182d1ca8c81a7e7b5,True,False,Girls,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Gini and Jony Girls Peach Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31172.jpg,False
34156,0cd17870ad6fe728be19dd2023f9ab70,8d5f72191dcb06d182d1ca8c81a7e7b5,True,False,Girls,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Gini and Jony Girls Peach Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34156.jpg,False
34157,0cd17870ad6fe728be19dd2023f9ab70,8d5f72191dcb06d182d1ca8c81a7e7b5,True,False,Girls,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Gini and Jony Girls Peach Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34157.jpg,False
31173,2edbdb7e37e87dc71a9e35cd54a98661,f9797f497021ecbf76641b75310c861b,True,False,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls Printed White Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31173.jpg,False
34165,2edbdb7e37e87dc71a9e35cd54a98661,f9797f497021ecbf76641b75310c861b,True,False,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls Printed White Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34165.jpg,False
31174,3d0268ee58e12c99d95130b9de17973d,e95e4a23fe2340108661169f24cdb044,True,False,Girls,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Gini and Jony Girls Red Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31174.jpg,False
34164,3d0268ee58e12c99d95130b9de17973d,e95e4a23fe2340108661169f24cdb044,True,False,Girls,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Gini and Jony Girls Red Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34164.jpg,False
31175,f3aaa604e902c81f83e543f0fb54f777,8b3eca62b63ced728a0dd21b2eee5d55,True,False,Girls,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Gini and Jony Girls Purple Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31175.jpg,False
34166,f3aaa604e902c81f83e543f0fb54f777,8b3eca62b63ced728a0dd21b2eee5d55,True,False,Girls,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Gini and Jony Girls Purple Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34166.jpg,False
31176,b9b0421152041c6d3bea31d2db03901f,ba3438c3e941df72fc6950385dbe34a9,True,False,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls White Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31176.jpg,False
34162,b9b0421152041c6d3bea31d2db03901f,ba3438c3e941df72fc6950385dbe34a9,True,False,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls White Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34162.jpg,False
34163,b9b0421152041c6d3bea31d2db03901f,ba3438c3e941df72fc6950385dbe34a9,True,False,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls White Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34163.jpg,False
31178,9963f504cb77b28f05392e6585cb64f3,4850a3f297e946858f344c0fa72a53f4,True,False,Girls,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Gini and Jony Girls Black Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31178.jpg,False
34161,9963f504cb77b28f05392e6585cb64f3,4850a3f297e946858f344c0fa72a53f4,True,False,Girls,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Gini and Jony Girls Black Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34161.jpg,False
31716,0334799187b4f34eedac9dac400aabd6,28aa73f0c70cf777465aa770c284899e,True,False,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31716.jpg,False
35328,0334799187b4f34eedac9dac400aabd6,28aa73f0c70cf777465aa770c284899e,True,False,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\35328.jpg,False
33138,9da52c6ac4bd0162f4ee23d8dda3bf0b,0f12616ecbcedf22dcc94142d66a9561,True,False,Boys,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Palm Tree Boys Check White Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33138.jpg,False
38942,9da52c6ac4bd0162f4ee23d8dda3bf0b,0f12616ecbcedf22dcc94142d66a9561,True,False,Boys,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Gini and Jony Boys Check White Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38942.jpg,False
38943,9da52c6ac4bd0162f4ee23d8dda3bf0b,0f12616ecbcedf22dcc94142d66a9561,True,False,Boys,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Gini and Jony Boys Check White Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38943.jpg,False
33139,3fddb4deefd288975a19af150c903af5,3fb04edeb7e39e7926303a1207e39675,True,False,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Gini and Jony Boys Printed Grey T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33139.jpg,False
38960,3fddb4deefd288975a19af150c903af5,3fb04edeb7e39e7926303a1207e39675,True,False,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Gini and Jony Boys Printed Grey T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38960.jpg,False
38961,3fddb4deefd288975a19af150c903af5,3fb04edeb7e39e7926303a1207e39675,True,False,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Gini and Jony Boys Printed Grey T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38961.jpg,False
33140,57c9765668d3a504b6e8c8b9919fd798,0bdeb7b66323946589097ea991f1ad90,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33140.jpg,False
38958,57c9765668d3a504b6e8c8b9919fd798,0bdeb7b66323946589097ea991f1ad90,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38958.jpg,False
38959,57c9765668d3a504b6e8c8b9919fd798,0bdeb7b66323946589097ea991f1ad90,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Printed Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38959.jpg,False
33141,5f8781c9b184a017547b52ce06e5669a,77f2df1208aa87645e4451b897a7a01f,True,False,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Palm Tree Boys Printed Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33141.jpg,False
38954,5f8781c9b184a017547b52ce06e5669a,77f2df1208aa87645e4451b897a7a01f,True,False,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys Printed Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38954.jpg,False
38955,5f8781c9b184a017547b52ce06e5669a,77f2df1208aa87645e4451b897a7a01f,True,False,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Palm Tree Boys Printed Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38955.jpg,False
33142,c459ab1d935d05517bff5bfdf6b17047,d1a43864f937182e4a6d51cff63e3cda,True,False,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Printed Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33142.jpg,False
38956,c459ab1d935d05517bff5bfdf6b17047,d1a43864f937182e4a6d51cff63e3cda,True,False,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Printed Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38956.jpg,False
38957,c459ab1d935d05517bff5bfdf6b17047,d1a43864f937182e4a6d51cff63e3cda,True,False,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Printed Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38957.jpg,False
33143,be6e472cf354ca590a4cb82240be5b0a,4df3cc5ea613855071ab0eecf1601889,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Pack of 2 T-shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33143.jpg,False
38952,be6e472cf354ca590a4cb82240be5b0a,4df3cc5ea613855071ab0eecf1601889,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Pack of 2 T-shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38952.jpg,False
38953,be6e472cf354ca590a4cb82240be5b0a,4df3cc5ea613855071ab0eecf1601889,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Pack of 2 T-shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38953.jpg,False
33144,f269d3dc2bedf71086fa2cb5566a1997,9deb377c014bc9698af6466d86a3c56f,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33144.jpg,False
38940,f269d3dc2bedf71086fa2cb5566a1997,9deb377c014bc9698af6466d86a3c56f,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Palm Tree Boys Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38940.jpg,False
38941,f269d3dc2bedf71086fa2cb5566a1997,9deb377c014bc9698af6466d86a3c56f,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38941.jpg,False
33145,34661283e66eb665b6d7a3a056044632,caf1fc0d2356bc18904d9e0462241f8b,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33145.jpg,False
38938,34661283e66eb665b6d7a3a056044632,caf1fc0d2356bc18904d9e0462241f8b,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38938.jpg,False
38939,34661283e66eb665b6d7a3a056044632,caf1fc0d2356bc18904d9e0462241f8b,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38939.jpg,False
33146,fc501d723fba36d4bfe9e094b178ee6c,39590012ef80c16b410aa361c4593e9c,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33146.jpg,False
38936,fc501d723fba36d4bfe9e094b178ee6c,39590012ef80c16b410aa361c4593e9c,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38936.jpg,False
38937,fc501d723fba36d4bfe9e094b178ee6c,39590012ef80c16b410aa361c4593e9c,True,False,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38937.jpg,False
33148,40980d88535efeeb56a21c5467a9c9b4,9a715b5572ca6fadd0a2cf8b832be680,True,False,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012,Casual,Gini and Jony Girls Black Leggings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33148.jpg,False
38934,40980d88535efeeb56a21c5467a9c9b4,9a715b5572ca6fadd0a2cf8b832be680,True,False,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012,Casual,Gini and Jony Girls Black Leggings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38934.jpg,False
38935,40980d88535efeeb56a21c5467a9c9b4,9a715b5572ca6fadd0a2cf8b832be680,True,False,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012,Casual,Gini and Jony Girls Black Leggings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38935.jpg,False
